#SampleID	SOURCE_ENV	Env	SourceSink	TITLE	METAPHLAN_BARCODE	RUN_DATE	STUDY_CENTER	PRINCIPAL_INVESTIGATOR	PRINCIPAL_INVESTIGATOR_CONTACT	SEQUENCING_METH
SRS150034	Buccal_mucosa	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS886672	Posterior_fornix	Vaginal	source	HMP	NA	NA	NA	NA	NA	NA
SRS886673	Anterior_nares	Skin	source	HMP	NA	NA	NA	NA	NA	NA
SRS886676	Anterior_nares	Skin	source	HMP	NA	NA	NA	NA	NA	NA
SRS886691	Buccal_mucosa	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS886694	Posterior_fornix	Vaginal	source	HMP	NA	NA	NA	NA	NA	NA
SRS886697	Posterior_fornix	Vaginal	source	HMP	NA	NA	NA	NA	NA	NA
SRS886699	Tongue_dorsum	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS886701	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS892836	Posterior_fornix	Vaginal	source	HMP	NA	NA	NA	NA	NA	NA
SRS892882	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS893009	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS893170	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS893172	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS893173	Tongue_dorsum	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS893174	Buccal_mucosa	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS893175	Tongue_dorsum	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS893187	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS893227	Tongue_dorsum	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS893229	Supragingival_plaque	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS893230	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS893231	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS893232	Supragingival_plaque	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS893233	Buccal_mucosa	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS893234	Posterior_fornix	Vaginal	source	HMP	NA	NA	NA	NA	NA	NA
SRS893251	Anterior_nares	Skin	source	HMP	NA	NA	NA	NA	NA	NA
SRS893252	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS893253	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS893254	Tongue_dorsum	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS893255	Buccal_mucosa	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS893256	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS893257	Buccal_mucosa	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS893258	Supragingival_plaque	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS893259	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS893260	Tongue_dorsum	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS893262	Posterior_fornix	Vaginal	source	HMP	NA	NA	NA	NA	NA	NA
SRS893270	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS893272	Tongue_dorsum	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS893273	Buccal_mucosa	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS893274	Tongue_dorsum	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS893275	Anterior_nares	Skin	source	HMP	NA	NA	NA	NA	NA	NA
SRS893276	Buccal_mucosa	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS893277	Buccal_mucosa	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS893278	Buccal_mucosa	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS893279	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS893280	Supragingival_plaque	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS893281	Supragingival_plaque	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS893282	Supragingival_plaque	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS893283	Supragingival_plaque	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS893284	Buccal_mucosa	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS893285	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS893286	Buccal_mucosa	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS893287	Posterior_fornix	Vaginal	source	HMP	NA	NA	NA	NA	NA	NA
SRS893288	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS893289	Tongue_dorsum	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS893290	Tongue_dorsum	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS893291	Tongue_dorsum	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS893292	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS893294	Anterior_nares	Skin	source	HMP	NA	NA	NA	NA	NA	NA
SRS893295	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS893296	Anterior_nares	Skin	source	HMP	NA	NA	NA	NA	NA	NA
SRS893297	Buccal_mucosa	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS893298	Supragingival_plaque	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS893299	Supragingival_plaque	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS893300	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS893301	Buccal_mucosa	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS893318	Supragingival_plaque	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS893319	Anterior_nares	Skin	source	HMP	NA	NA	NA	NA	NA	NA
SRS893320	Posterior_fornix	Vaginal	source	HMP	NA	NA	NA	NA	NA	NA
SRS893321	Tongue_dorsum	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS893322	Tongue_dorsum	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS893323	Buccal_mucosa	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS893324	Tongue_dorsum	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS893325	Supragingival_plaque	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS893326	Anterior_nares	Skin	source	HMP	NA	NA	NA	NA	NA	NA
SRS893327	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS893328	Supragingival_plaque	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS893329	Anterior_nares	Skin	source	HMP	NA	NA	NA	NA	NA	NA
SRS893330	Buccal_mucosa	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS893332	Tongue_dorsum	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS893333	Supragingival_plaque	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS893334	Buccal_mucosa	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS893335	Supragingival_plaque	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS893336	Buccal_mucosa	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS893337	Buccal_mucosa	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS893338	Supragingival_plaque	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS893339	Supragingival_plaque	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS893340	Anterior_nares	Skin	source	HMP	NA	NA	NA	NA	NA	NA
SRS893341	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS893342	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS893343	Anterior_nares	Skin	source	HMP	NA	NA	NA	NA	NA	NA
SRS893344	Posterior_fornix	Vaginal	source	HMP	NA	NA	NA	NA	NA	NA
SRS893346	Tongue_dorsum	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS893347	Supragingival_plaque	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS893348	Tongue_dorsum	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS893349	Buccal_mucosa	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS893350	Tongue_dorsum	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS893351	Anterior_nares	Skin	source	HMP	NA	NA	NA	NA	NA	NA
SRS893352	Tongue_dorsum	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS893353	Tongue_dorsum	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS893354	Buccal_mucosa	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS893355	Supragingival_plaque	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS893356	Anterior_nares	Skin	source	HMP	NA	NA	NA	NA	NA	NA
SRS893357	Posterior_fornix	Vaginal	source	HMP	NA	NA	NA	NA	NA	NA
SRS893358	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS893359	Tongue_dorsum	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS893360	Buccal_mucosa	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS893361	Supragingival_plaque	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS893362	Buccal_mucosa	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS893363	Tongue_dorsum	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS893364	Posterior_fornix	Vaginal	source	HMP	NA	NA	NA	NA	NA	NA
SRS893365	Tongue_dorsum	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS893366	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS893367	Anterior_nares	Skin	source	HMP	NA	NA	NA	NA	NA	NA
SRS893368	Buccal_mucosa	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS893369	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS893371	Tongue_dorsum	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS893372	Anterior_nares	Skin	source	HMP	NA	NA	NA	NA	NA	NA
SRS893373	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS893374	Supragingival_plaque	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS893375	Anterior_nares	Skin	source	HMP	NA	NA	NA	NA	NA	NA
SRS893376	Supragingival_plaque	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS893377	Tongue_dorsum	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS893378	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS893379	Tongue_dorsum	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS893380	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS893381	Buccal_mucosa	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS893382	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS893383	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS893384	Anterior_nares	Skin	source	HMP	NA	NA	NA	NA	NA	NA
SRS893385	Supragingival_plaque	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS971275	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS971276	Stool	Gut	source	HMP	NA	NA	NA	NA	NA	NA
SRS971277	Tongue_dorsum	Oral	source	HMP	NA	NA	NA	NA	NA	NA
SRS971427	Anterior_nares	Skin	source	HMP	NA	NA	NA	NA	NA	NA
SRS971428	Anterior_nares	Skin	source	HMP	NA	NA	NA	NA	NA	NA
AF001	hallway	building_dust	NA	Oregon	NA	2017	Oregon.Northwestern	Erica Hartmann	erica.hartmann@northwestern.edu	Illumina MiSeq
AF002	gym	building_dust	NA	Oregon	NA	2017	Oregon.Northwestern	Erica Hartmann	erica.hartmann@northwestern.edu	Illumina MiSeq
AF003	gym	building_dust	NA	Oregon	NA	2017	Oregon.Northwestern	Erica Hartmann	erica.hartmann@northwestern.edu	Illumina MiSeq
AF004	gym	building_dust	NA	Oregon	NA	2017	Oregon.Northwestern	Erica Hartmann	erica.hartmann@northwestern.edu	Illumina MiSeq
AF005	hallway	building_dust	NA	Oregon	NA	2017	Oregon.Northwestern	Erica Hartmann	erica.hartmann@northwestern.edu	Illumina MiSeq
AF006	hallway	building_dust	NA	Oregon	NA	2017	Oregon.Northwestern	Erica Hartmann	erica.hartmann@northwestern.edu	Illumina MiSeq
AF007	gym	building_dust	NA	Oregon	NA	2017	Oregon.Northwestern	Erica Hartmann	erica.hartmann@northwestern.edu	Illumina MiSeq
AF008	gym	building_dust	NA	Oregon	NA	2017	Oregon.Northwestern	Erica Hartmann	erica.hartmann@northwestern.edu	Illumina MiSeq
AF009	office	building_dust	NA	Oregon	NA	2017	Oregon.Northwestern	Erica Hartmann	erica.hartmann@northwestern.edu	Illumina MiSeq
AF010	office	building_dust	NA	Oregon	NA	2017	Oregon.Northwestern	Erica Hartmann	erica.hartmann@northwestern.edu	Illumina MiSeq
AF011	office	building_dust	NA	Oregon	NA	2017	Oregon.Northwestern	Erica Hartmann	erica.hartmann@northwestern.edu	Illumina MiSeq
AF012	office	building_dust	NA	Oregon	NA	2017	Oregon.Northwestern	Erica Hartmann	erica.hartmann@northwestern.edu	Illumina MiSeq
AF013	gym	building_dust	NA	Oregon	NA	2017	Oregon.Northwestern	Erica Hartmann	erica.hartmann@northwestern.edu	Illumina MiSeq
AF014	office	building_dust	NA	Oregon	NA	2017	Oregon.Northwestern	Erica Hartmann	erica.hartmann@northwestern.edu	Illumina MiSeq
AF015	office	building_dust	NA	Oregon	NA	2017	Oregon.Northwestern	Erica Hartmann	erica.hartmann@northwestern.edu	Illumina MiSeq
AF016	office	building_dust	NA	Oregon	NA	2017	Oregon.Northwestern	Erica Hartmann	erica.hartmann@northwestern.edu	Illumina MiSeq
AF017	gym	building_dust	NA	Oregon	NA	2017	Oregon.Northwestern	Erica Hartmann	erica.hartmann@northwestern.edu	Illumina MiSeq
AF018	hallway	building_dust	NA	Oregon	NA	2017	Oregon.Northwestern	Erica Hartmann	erica.hartmann@northwestern.edu	Illumina MiSeq
AF019	hallway	building_dust	NA	Oregon	NA	2017	Oregon.Northwestern	Erica Hartmann	erica.hartmann@northwestern.edu	Illumina MiSeq
AF020	office	building_dust	NA	Oregon	NA	2017	Oregon.Northwestern	Erica Hartmann	erica.hartmann@northwestern.edu	Illumina MiSeq
AF021	office	building_dust	NA	Oregon	NA	2017	Oregon.Northwestern	Erica Hartmann	erica.hartmann@northwestern.edu	Illumina MiSeq
AF022	office	building_dust	NA	Oregon	NA	2017	Oregon.Northwestern	Erica Hartmann	erica.hartmann@northwestern.edu	Illumina MiSeq
AF023	hallway	building_dust	NA	Oregon	NA	2017	Oregon.Northwestern	Erica Hartmann	erica.hartmann@northwestern.edu	Illumina MiSeq
AF024	office	building_dust	NA	Oregon	NA	2017	Oregon.Northwestern	Erica Hartmann	erica.hartmann@northwestern.edu	Illumina MiSeq
AF025	gym	building_dust	NA	Oregon	NA	2017	Oregon.Northwestern	Erica Hartmann	erica.hartmann@northwestern.edu	Illumina MiSeq
AF026	hallway	building_dust	NA	Oregon	NA	2017	Oregon.Northwestern	Erica Hartmann	erica.hartmann@northwestern.edu	Illumina MiSeq
AF027	gym	building_dust	NA	Oregon	NA	2017	Oregon.Northwestern	Erica Hartmann	erica.hartmann@northwestern.edu	Illumina MiSeq
AF028	hallway	building_dust	NA	Oregon	NA	2017	Oregon.Northwestern	Erica Hartmann	erica.hartmann@northwestern.edu	Illumina MiSeq
AF029	gym	building_dust	NA	Oregon	NA	2017	Oregon.Northwestern	Erica Hartmann	erica.hartmann@northwestern.edu	Illumina MiSeq
AF030	gym	building_dust	NA	Oregon	NA	2017	Oregon.Northwestern	Erica Hartmann	erica.hartmann@northwestern.edu	Illumina MiSeq
AF031	hallway	building_dust	NA	Oregon	NA	2017	Oregon.Northwestern	Erica Hartmann	erica.hartmann@northwestern.edu	Illumina MiSeq
AF032	gym	building_dust	NA	Oregon	NA	2017	Oregon.Northwestern	Erica Hartmann	erica.hartmann@northwestern.edu	Illumina MiSeq
AF033	gym	building_dust	NA	Oregon	NA	2017	Oregon.Northwestern	Erica Hartmann	erica.hartmann@northwestern.edu	Illumina MiSeq
AF034	gym	building_dust	NA	Oregon	NA	2017	Oregon.Northwestern	Erica Hartmann	erica.hartmann@northwestern.edu	Illumina MiSeq
AF035	hallway	building_dust	NA	Oregon	NA	2017	Oregon.Northwestern	Erica Hartmann	erica.hartmann@northwestern.edu	Illumina MiSeq
AF036	office	building_dust	NA	Oregon	NA	2017	Oregon.Northwestern	Erica Hartmann	erica.hartmann@northwestern.edu	Illumina MiSeq
AF037	gym	building_dust	NA	Oregon	NA	2017	Oregon.Northwestern	Erica Hartmann	erica.hartmann@northwestern.edu	Illumina MiSeq
AF038	gym	building_dust	NA	Oregon	NA	2017	Oregon.Northwestern	Erica Hartmann	erica.hartmann@northwestern.edu	Illumina MiSeq
AF039	gym	building_dust	NA	Oregon	NA	2017	Oregon.Northwestern	Erica Hartmann	erica.hartmann@northwestern.edu	Illumina MiSeq
AF040	office	building_dust	NA	Oregon	NA	2017	Oregon.Northwestern	Erica Hartmann	erica.hartmann@northwestern.edu	Illumina MiSeq
AF041	hallway	building_dust	NA	Oregon	NA	2017	Oregon.Northwestern	Erica Hartmann	erica.hartmann@northwestern.edu	Illumina MiSeq
AF042	office	building_dust	NA	Oregon	NA	2017	Oregon.Northwestern	Erica Hartmann	erica.hartmann@northwestern.edu	Illumina MiSeq
AF043	office	building_dust	NA	Oregon	NA	2017	Oregon.Northwestern	Erica Hartmann	erica.hartmann@northwestern.edu	Illumina MiSeq
AF044	hallway	building_dust	NA	Oregon	NA	2017	Oregon.Northwestern	Erica Hartmann	erica.hartmann@northwestern.edu	Illumina MiSeq
AF045	hallway	building_dust	NA	Oregon	NA	2017	Oregon.Northwestern	Erica Hartmann	erica.hartmann@northwestern.edu	Illumina MiSeq
AF046	hallway	building_dust	NA	Oregon	NA	2017	Oregon.Northwestern	Erica Hartmann	erica.hartmann@northwestern.edu	Illumina MiSeq
AF047	office	building_dust	NA	Oregon	NA	2017	Oregon.Northwestern	Erica Hartmann	erica.hartmann@northwestern.edu	Illumina MiSeq
AF048	hallway	building_dust	NA	Oregon	NA	2017	Oregon.Northwestern	Erica Hartmann	erica.hartmann@northwestern.edu	Illumina MiSeq
AF049	office	building_dust	NA	Oregon	NA	2017	Oregon.Northwestern	Erica Hartmann	erica.hartmann@northwestern.edu	Illumina MiSeq
AF050	hallway	building_dust	NA	Oregon	NA	2017	Oregon.Northwestern	Erica Hartmann	erica.hartmann@northwestern.edu	Illumina MiSeq
AF051	gym	building_dust	NA	Oregon	NA	2017	Oregon.Northwestern	Erica Hartmann	erica.hartmann@northwestern.edu	Illumina MiSeq
AF052	gym	building_dust	NA	Oregon	NA	2017	Oregon.Northwestern	Erica Hartmann	erica.hartmann@northwestern.edu	Illumina MiSeq
AF053	hallway	building_dust	NA	Oregon	NA	2017	Oregon.Northwestern	Erica Hartmann	erica.hartmann@northwestern.edu	Illumina MiSeq
AF054	gym	building_dust	NA	Oregon	NA	2017	Oregon.Northwestern	Erica Hartmann	erica.hartmann@northwestern.edu	Illumina MiSeq
AF055	hallway	building_dust	NA	Oregon	NA	2017	Oregon.Northwestern	Erica Hartmann	erica.hartmann@northwestern.edu	Illumina MiSeq
AF056	gym	building_dust	NA	Oregon	NA	2017	Oregon.Northwestern	Erica Hartmann	erica.hartmann@northwestern.edu	Illumina MiSeq
AF057	hallway	building_dust	NA	Oregon	NA	2017	Oregon.Northwestern	Erica Hartmann	erica.hartmann@northwestern.edu	Illumina MiSeq
AF058	gym	building_dust	NA	Oregon	NA	2017	Oregon.Northwestern	Erica Hartmann	erica.hartmann@northwestern.edu	Illumina MiSeq
AF059	office	building_dust	NA	Oregon	NA	2017	Oregon.Northwestern	Erica Hartmann	erica.hartmann@northwestern.edu	Illumina MiSeq
AF060	hallway	building_dust	NA	Oregon	NA	2017	Oregon.Northwestern	Erica Hartmann	erica.hartmann@northwestern.edu	Illumina MiSeq
AF061	hallway	building_dust	NA	Oregon	NA	2017	Oregon.Northwestern	Erica Hartmann	erica.hartmann@northwestern.edu	Illumina MiSeq
AF062	gym	building_dust	NA	Oregon	NA	2017	Oregon.Northwestern	Erica Hartmann	erica.hartmann@northwestern.edu	Illumina MiSeq
AF063	hallway	building_dust	NA	Oregon	NA	2017	Oregon.Northwestern	Erica Hartmann	erica.hartmann@northwestern.edu	Illumina MiSeq
AF064	gym	building_dust	NA	Oregon	NA	2017	Oregon.Northwestern	Erica Hartmann	erica.hartmann@northwestern.edu	Illumina MiSeq
AF065	office	building_dust	NA	Oregon	NA	2017	Oregon.Northwestern	Erica Hartmann	erica.hartmann@northwestern.edu	Illumina MiSeq
AF066	office	building_dust	NA	Oregon	NA	2017	Oregon.Northwestern	Erica Hartmann	erica.hartmann@northwestern.edu	Illumina MiSeq
AF067	gym	building_dust	NA	Oregon	NA	2017	Oregon.Northwestern	Erica Hartmann	erica.hartmann@northwestern.edu	Illumina MiSeq
AF068	hallway	building_dust	NA	Oregon	NA	2017	Oregon.Northwestern	Erica Hartmann	erica.hartmann@northwestern.edu	Illumina MiSeq
AF069	office	building_dust	NA	Oregon	NA	2017	Oregon.Northwestern	Erica Hartmann	erica.hartmann@northwestern.edu	Illumina MiSeq
AF070	gym	building_dust	NA	Oregon	NA	2017	Oregon.Northwestern	Erica Hartmann	erica.hartmann@northwestern.edu	Illumina MiSeq
AF071	office	building_dust	NA	Oregon	NA	2017	Oregon.Northwestern	Erica Hartmann	erica.hartmann@northwestern.edu	Illumina MiSeq
AF072	office	building_dust	NA	Oregon	NA	2017	Oregon.Northwestern	Erica Hartmann	erica.hartmann@northwestern.edu	Illumina MiSeq
AF073	gym	building_dust	NA	Oregon	NA	2017	Oregon.Northwestern	Erica Hartmann	erica.hartmann@northwestern.edu	Illumina MiSeq
AF074	office	building_dust	NA	Oregon	NA	2017	Oregon.Northwestern	Erica Hartmann	erica.hartmann@northwestern.edu	Illumina MiSeq
AF075	office	building_dust	NA	Oregon	NA	2017	Oregon.Northwestern	Erica Hartmann	erica.hartmann@northwestern.edu	Illumina MiSeq
AF076	hallway	building_dust	NA	Oregon	NA	2017	Oregon.Northwestern	Erica Hartmann	erica.hartmann@northwestern.edu	Illumina MiSeq
AF077	hallway	building_dust	NA	Oregon	NA	2017	Oregon.Northwestern	Erica Hartmann	erica.hartmann@northwestern.edu	Illumina MiSeq
AF078	office	building_dust	NA	Oregon	NA	2017	Oregon.Northwestern	Erica Hartmann	erica.hartmann@northwestern.edu	Illumina MiSeq
AF079	office	building_dust	NA	Oregon	NA	2017	Oregon.Northwestern	Erica Hartmann	erica.hartmann@northwestern.edu	Illumina MiSeq
AF080	gym	building_dust	NA	Oregon	NA	2017	Oregon.Northwestern	Erica Hartmann	erica.hartmann@northwestern.edu	Illumina MiSeq
AF081	gym	building_dust	NA	Oregon	NA	2017	Oregon.Northwestern	Erica Hartmann	erica.hartmann@northwestern.edu	Illumina MiSeq
AF082	gym	building_dust	NA	Oregon	NA	2017	Oregon.Northwestern	Erica Hartmann	erica.hartmann@northwestern.edu	Illumina MiSeq
AF083	office	building_dust	NA	Oregon	NA	2017	Oregon.Northwestern	Erica Hartmann	erica.hartmann@northwestern.edu	Illumina MiSeq
AF084	office	building_dust	NA	Oregon	NA	2017	Oregon.Northwestern	Erica Hartmann	erica.hartmann@northwestern.edu	Illumina MiSeq
AF085	hallway	building_dust	NA	Oregon	NA	2017	Oregon.Northwestern	Erica Hartmann	erica.hartmann@northwestern.edu	Illumina MiSeq
AF086	gym	building_dust	NA	Oregon	NA	2017	Oregon.Northwestern	Erica Hartmann	erica.hartmann@northwestern.edu	Illumina MiSeq
AF087	hallway	building_dust	NA	Oregon	NA	2017	Oregon.Northwestern	Erica Hartmann	erica.hartmann@northwestern.edu	Illumina MiSeq
AF088	office	building_dust	NA	Oregon	NA	2017	Oregon.Northwestern	Erica Hartmann	erica.hartmann@northwestern.edu	Illumina MiSeq
AF089	office	building_dust	NA	Oregon	NA	2017	Oregon.Northwestern	Erica Hartmann	erica.hartmann@northwestern.edu	Illumina MiSeq
AF090	hallway	building_dust	NA	Oregon	NA	2017	Oregon.Northwestern	Erica Hartmann	erica.hartmann@northwestern.edu	Illumina MiSeq
AF091	hallway	building_dust	NA	Oregon	NA	2017	Oregon.Northwestern	Erica Hartmann	erica.hartmann@northwestern.edu	Illumina MiSeq
AF092	gym	building_dust	NA	Oregon	NA	2017	Oregon.Northwestern	Erica Hartmann	erica.hartmann@northwestern.edu	Illumina MiSeq
AF093	gym	building_dust	NA	Oregon	NA	2017	Oregon.Northwestern	Erica Hartmann	erica.hartmann@northwestern.edu	Illumina MiSeq
AF094	hallway	building_dust	NA	Oregon	NA	2017	Oregon.Northwestern	Erica Hartmann	erica.hartmann@northwestern.edu	Illumina MiSeq
AF095	gym	building_dust	NA	Oregon	NA	2017	Oregon.Northwestern	Erica Hartmann	erica.hartmann@northwestern.edu	Illumina MiSeq
AF096	office	building_dust	NA	Oregon	NA	2017	Oregon.Northwestern	Erica Hartmann	erica.hartmann@northwestern.edu	Illumina MiSeq
AF097	hallway	building_dust	NA	Oregon	NA	2017	Oregon.Northwestern	Erica Hartmann	erica.hartmann@northwestern.edu	Illumina MiSeq
AF098	gym	building_dust	NA	Oregon	NA	2017	Oregon.Northwestern	Erica Hartmann	erica.hartmann@northwestern.edu	Illumina MiSeq
AF099	hallway	building_dust	NA	Oregon	NA	2017	Oregon.Northwestern	Erica Hartmann	erica.hartmann@northwestern.edu	Illumina MiSeq
AF100	office	building_dust	NA	Oregon	NA	2017	Oregon.Northwestern	Erica Hartmann	erica.hartmann@northwestern.edu	Illumina MiSeq
AF101	gym	building_dust	NA	Oregon	NA	2017	Oregon.Northwestern	Erica Hartmann	erica.hartmann@northwestern.edu	Illumina MiSeq
AF102	hallway	building_dust	NA	Oregon	NA	2017	Oregon.Northwestern	Erica Hartmann	erica.hartmann@northwestern.edu	Illumina MiSeq
AF103	office	building_dust	NA	Oregon	NA	2017	Oregon.Northwestern	Erica Hartmann	erica.hartmann@northwestern.edu	Illumina MiSeq
AF104	hallway	building_dust	NA	Oregon	NA	2017	Oregon.Northwestern	Erica Hartmann	erica.hartmann@northwestern.edu	Illumina MiSeq
AF105	office	building_dust	NA	Oregon	NA	2017	Oregon.Northwestern	Erica Hartmann	erica.hartmann@northwestern.edu	Illumina MiSeq
AF106	office	building_dust	NA	Oregon	NA	2017	Oregon.Northwestern	Erica Hartmann	erica.hartmann@northwestern.edu	Illumina MiSeq
AF107	gym	building_dust	NA	Oregon	NA	2017	Oregon.Northwestern	Erica Hartmann	erica.hartmann@northwestern.edu	Illumina MiSeq
AF108	gym	building_dust	NA	Oregon	NA	2017	Oregon.Northwestern	Erica Hartmann	erica.hartmann@northwestern.edu	Illumina MiSeq
AF109	gym	building_dust	NA	Oregon	NA	2017	Oregon.Northwestern	Erica Hartmann	erica.hartmann@northwestern.edu	Illumina MiSeq
AF110	hallway	building_dust	NA	Oregon	NA	2017	Oregon.Northwestern	Erica Hartmann	erica.hartmann@northwestern.edu	Illumina MiSeq
AF111	gym	building_dust	NA	Oregon	NA	2017	Oregon.Northwestern	Erica Hartmann	erica.hartmann@northwestern.edu	Illumina MiSeq
AF112	office	building_dust	NA	Oregon	NA	2017	Oregon.Northwestern	Erica Hartmann	erica.hartmann@northwestern.edu	Illumina MiSeq
